# Experiment Info:
# POSIX_Start: 1738668221.931160
# System_Time: 20250204_122341
# Display_Hz: 60.0
# ITI_Range: 1.005006 - 3.004990
# Images_N: 51
# Log_Path: \\megstoreemo2.uni-muenster.de\EmoData\trajdos\EmoScenesApp\logs\EmoScenes_20250204_122341.txt
#
# Format for break lines:
# BREAK,<POSIX_time>,<reason>,<details>
#
Timestamp,BlockTrial,StimFile,StimON,StimOFF,Stim_Duration,Target_ITI,Actual_ITI,ITI_Error
1738670697.861374,t952,highpos_02.jpg,1738670697.266006,1738670697.861374,0.595368,1.713820,1.728267,0.014447
1738670701.213544,t953,highpos_08.jpg,1738670700.608032,1738670701.213544,0.605512,2.729588,2.746658,0.017070
1738670703.028667,t954,neutral_09.jpg,1738670702.425690,1738670703.028667,0.602977,1.203288,1.212146,0.008858
1738670705.261156,t955,neutral_04.jpg,1738670704.665806,1738670705.261156,0.595350,1.622772,1.637139,0.014367
1738670707.965236,t956,highpos_27.jpg,1738670707.362476,1738670707.965236,0.602760,2.086158,2.101320,0.015163
1738670710.399714,t957,highpos_07.jpg,1738670709.798905,1738670710.399714,0.600809,1.823262,1.833669,0.010407
1738670713.939615,t958,highpos_26.jpg,1738670713.339798,1738670713.939615,0.599816,2.930603,2.940085,0.009482
1738670716.698814,t959,neutral_23.jpg,1738670716.103167,1738670716.698814,0.595647,2.144285,2.163552,0.019267
1738670718.628681,t960,neutral_17.jpg,1738670718.027096,1738670718.628681,0.601585,1.316076,1.328282,0.012206
1738670720.415266,t961,neutral_21.jpg,1738670719.816964,1738670720.415266,0.598303,1.174892,1.188283,0.013391
1738670723.571577,t962,neutral_19.jpg,1738670722.976728,1738670723.571577,0.594848,2.545203,2.561462,0.016258
1738670725.733462,t963,neutral_16.jpg,1738670725.128619,1738670725.733462,0.604843,1.543597,1.557043,0.013446
1738670728.874287,t964,highpos_09.jpg,1738670728.274971,1738670728.874287,0.599316,2.536804,2.541508,0.004705
1738670730.612605,t965,neutral_14.jpg,1738670730.012834,1738670730.612605,0.599771,1.126643,1.138548,0.011904
1738670733.555061,t966,neutral_18.jpg,1738670732.958499,1738670733.555061,0.596562,2.335590,2.345894,0.010303
1738670736.392979,t967,neutral_03.jpg,1738670735.794838,1738670736.392979,0.598141,2.222703,2.239777,0.017074
1738670738.865214,t968,highpos_15.jpg,1738670738.268326,1738670738.865214,0.596889,1.866024,1.875346,0.009322
1738670741.469669,t969,highpos_01.jpg,1738670740.871182,1738670741.469669,0.598487,1.989621,2.005968,0.016347
1738670743.395033,t970,highpos_29.jpg,1738670742.795684,1738670743.395033,0.599349,1.312269,1.326015,0.013747
1738670745.519294,t971,neutral_06.jpg,1738670744.915453,1738670745.519294,0.603841,1.509396,1.520420,0.011024
1738670747.542280,t972,highpos_06.jpg,1738670746.943337,1738670747.542280,0.598942,1.410808,1.424043,0.013235
1738670750.961741,t973,highpos_05.jpg,1738670750.362723,1738670750.961741,0.599018,2.804126,2.820443,0.016317
1738670753.852820,t974,neutral_24.jpg,1738670753.253546,1738670753.852820,0.599275,2.276662,2.291805,0.015144
1738670755.812878,t975,neutral_12.jpg,1738670755.213619,1738670755.812878,0.599260,1.349324,1.360798,0.011474
1738670757.828898,t976,highpos_14.jpg,1738670757.230569,1738670757.828898,0.598329,1.402951,1.417691,0.014740
1738670761.204169,t977,highpos_10.jpg,1738670760.601879,1738670761.204169,0.602291,2.762045,2.772980,0.010936
1738670764.413288,t978,neutral_20.jpg,1738670763.818165,1738670764.413288,0.595123,2.608474,2.613995,0.005521
1738670766.648368,t979,neutral_02.jpg,1738670766.048852,1738670766.648368,0.599515,1.616628,1.635565,0.018937
1738670770.037160,t980,neutral_22.jpg,1738670769.433239,1738670770.037160,0.603920,2.764655,2.784872,0.020217
1738670772.827823,t981,neutral_08.jpg,1738670772.230952,1738670772.827823,0.596871,2.183931,2.193792,0.009861
1738670775.517498,t982,highpos_16.jpg,1738670774.917731,1738670775.517498,0.599767,2.074561,2.089908,0.015347
1738670778.535070,t983,highpos_13.jpg,1738670777.928922,1738670778.535070,0.606148,2.397892,2.411425,0.013532
1738670780.161685,t984,highpos_19.jpg,1738670779.562196,1738670780.161685,0.599489,1.015924,1.027125,0.011202
1738670783.178037,t985,neutral_15.jpg,1738670782.578381,1738670783.178037,0.599657,2.409759,2.416696,0.006937
1738670786.382371,t986,neutral_25.jpg,1738670785.784411,1738670786.382371,0.597960,2.587496,2.606374,0.018878
1738670789.935750,t987,highpos_03.jpg,1738670789.339114,1738670789.935750,0.596637,2.940519,2.956743,0.016224
1738670793.423663,t988,highpos_25.jpg,1738670792.818872,1738670793.423663,0.604791,2.868346,2.883122,0.014776
1738670796.994357,t989,neutral_13.jpg,1738670796.394825,1738670796.994357,0.599532,2.962765,2.971163,0.008398
1738670800.009801,t990,highpos_12.jpg,1738670799.403373,1738670800.009801,0.606429,2.390012,2.409015,0.019003
1738670803.336600,t991,highpos_11.jpg,1738670802.732809,1738670803.336600,0.603791,2.716098,2.723008,0.006911
1738670806.597141,t992,neutral_05.jpg,1738670805.992813,1738670806.597141,0.604328,2.649857,2.656213,0.006356
1738670808.494901,t993,neutral_07.jpg,1738670807.887956,1738670808.494901,0.606946,1.285512,1.290815,0.005303
1738670810.464266,t994,neutral_01.jpg,1738670809.862224,1738670810.464266,0.602042,1.363508,1.367323,0.003814
1738670813.954149,t995,highpos_24.jpg,1738670813.348819,1738670813.954149,0.605330,2.875787,2.884553,0.008766
1738670817.075437,t996,highpos_17.jpg,1738670816.470533,1738670817.075437,0.604904,2.510159,2.516384,0.006225
1738670818.839556,t997,neutral_10.jpg,1738670818.236243,1738670818.839556,0.603313,1.149732,1.160806,0.011074
1738670820.694200,t998,highpos_22.jpg,1738670820.089949,1738670820.694200,0.604250,1.244887,1.250393,0.005507
1738670823.462437,t999,neutral_11.jpg,1738670822.857448,1738670823.462437,0.604989,2.148857,2.163248,0.014391
1738670826.264588,t1000,highpos_28.jpg,1738670825.658985,1738670826.264588,0.605603,2.194999,2.196548,0.001549
1738670829.261705,t1001,highpos_04.jpg,1738670828.659416,1738670829.261705,0.602289,2.390437,2.394828,0.004390
1738670831.525939,t1002,highpos_02.jpg,1738670830.923463,1738670831.525939,0.602476,1.644225,1.661758,0.017533
1738670834.574688,t1003,highpos_08.jpg,1738670833.979490,1738670834.574688,0.595199,2.439542,2.453550,0.014008
1738670837.041845,t1004,neutral_09.jpg,1738670836.441653,1738670837.041845,0.600193,1.851679,1.866964,0.015286
1738670839.827580,t1005,neutral_04.jpg,1738670839.229302,1738670839.827580,0.598279,2.172996,2.187457,0.014461
1738670842.834519,t1006,highpos_27.jpg,1738670842.229644,1738670842.834519,0.604876,2.384765,2.402063,0.017298
1738670844.892881,t1007,highpos_07.jpg,1738670844.294109,1738670844.892881,0.598772,1.451317,1.459589,0.008272
1738670847.461573,t1008,highpos_26.jpg,1738670846.865352,1738670847.461573,0.596221,1.958871,1.972471,0.013600
1738670850.537419,t1009,neutral_23.jpg,1738670849.938965,1738670850.537419,0.598454,2.455299,2.477392,0.022093
1738670852.375535,t1010,neutral_17.jpg,1738670851.772354,1738670852.375535,0.603181,1.216694,1.234935,0.018241
1738670854.584159,t1011,neutral_21.jpg,1738670853.979935,1738670854.584159,0.604224,1.597585,1.604400,0.006815
1738670857.611357,t1012,neutral_19.jpg,1738670857.007789,1738670857.611357,0.603568,2.413662,2.423630,0.009968
